fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,total_acidity,sugar_alcohol_ratio,mineral_index,mean_acidity,total_sulfur,alcohol_quality_interaction,acidity_pH_balance
7.0,0.22,0.24,11.0,0.041,75.0,167.0,0.99508,2.98,0.56,10.5,6,7.46,1.0476190476190477,0.6010000000000001,2.486666666666667,242.0,63.0,2.348993288590604
6.3,0.21,0.31,1.2,0.043,30.0,117.0,0.99158,3.49,0.68,11.0,6,6.819999999999999,0.10909090909090909,0.7230000000000001,2.273333333333333,147.0,66.0,1.8051575931232091
7.9,0.35,0.28,12.9,0.032,13.0,63.0,0.9932,2.99,0.43,13.0,6,8.53,0.9923076923076923,0.46199999999999997,2.8433333333333333,76.0,78.0,2.6421404682274248
7.7,0.38,0.23,10.8,0.03,28.0,95.0,0.99164,2.93,0.41,13.6,6,8.31,0.7941176470588236,0.43999999999999995,2.77,123.0,81.6,2.627986348122867
5.3,0.36,0.27,6.3,0.028,40.0,132.0,0.99186,3.37,0.4,11.6,6,5.93,0.5431034482758621,0.42800000000000005,1.9766666666666666,172.0,69.6,1.572700296735905
5.3,0.36,0.27,6.3,0.028,40.0,132.0,0.99186,3.37,0.4,11.6,6,5.93,0.5431034482758621,0.42800000000000005,1.9766666666666666,172.0,69.6,1.572700296735905
8.9,0.27,0.28,0.8,0.024,29.0,128.0,0.98984,3.01,0.35,12.4,6,9.45,0.06451612903225806,0.374,3.15,157.0,74.4,2.9568106312292364
7.6,0.23,0.29,8.6,0.053,65.0,146.0,0.9963,3.11,0.32,9.8,6,8.12,0.8775510204081631,0.373,2.7066666666666666,211.0,58.800000000000004,2.4437299035369775
7.2,0.23,0.46,6.4,0.036,17.0,85.0,0.99279,3.1,0.78,11.7,6,7.890000000000001,0.5470085470085471,0.8160000000000001,2.6300000000000003,102.0,70.19999999999999,2.3225806451612905
6.6,0.22,0.3,14.7,0.045,50.0,136.0,0.99704,3.14,0.37,10.6,6,7.119999999999999,1.3867924528301887,0.415,2.373333333333333,186.0,63.599999999999994,2.1019108280254777
7.2,0.24,0.28,1.9,0.032,30.0,92.0,0.9914,3.1,0.39,10.9,6,7.720000000000001,0.17431192660550457,0.42200000000000004,2.5733333333333337,122.0,65.4,2.3225806451612905
7.2,0.27,0.31,1.2,0.031,27.0,80.0,0.98892,3.03,0.33,12.7,6,7.78,0.09448818897637795,0.361,2.5933333333333333,107.0,76.19999999999999,2.3762376237623766
7.8,0.28,0.25,3.4,0.024,27.0,99.0,0.98959,2.98,0.37,13.0,6,8.33,0.26153846153846155,0.394,2.776666666666667,126.0,78.0,2.61744966442953
8.1,0.26,0.27,4.3,0.03,43.0,123.0,0.99212,3.16,0.33,11.2,6,8.629999999999999,0.38392857142857145,0.36,2.8766666666666665,166.0,67.19999999999999,2.5632911392405062
6.6,0.23,0.37,8.5,0.036,46.0,153.0,0.99576,3.2,0.48,9.4,6,7.2,0.9042553191489361,0.516,2.4,199.0,56.400000000000006,2.0624999999999996
6.0,0.33,0.2,1.8,0.031,49.0,159.0,0.9919,3.41,0.53,11.0,6,6.53,0.16363636363636364,0.561,2.1766666666666667,208.0,66.0,1.7595307917888563
6.0,0.33,0.2,1.8,0.031,49.0,159.0,0.9919,3.41,0.53,11.0,6,6.53,0.16363636363636364,0.561,2.1766666666666667,208.0,66.0,1.7595307917888563
7.3,0.2,0.29,19.5,0.039,69.0,237.0,1.00037,3.1,0.48,9.2,6,7.79,2.1195652173913047,0.519,2.5966666666666667,306.0,55.199999999999996,2.354838709677419
6.6,0.23,0.37,8.5,0.036,46.0,153.0,0.99576,3.2,0.48,9.4,6,7.2,0.9042553191489361,0.516,2.4,199.0,56.400000000000006,2.0624999999999996
7.3,0.2,0.29,19.9,0.039,69.0,237.0,1.00037,3.1,0.48,9.2,6,7.79,2.1630434782608696,0.519,2.5966666666666667,306.0,55.199999999999996,2.354838709677419
6.2,0.47,0.19,8.3,0.029,24.0,142.0,0.992,3.22,0.45,12.3,6,6.86,0.6747967479674797,0.47900000000000004,2.2866666666666666,166.0,73.80000000000001,1.9254658385093166
6.0,0.33,0.2,1.8,0.031,49.0,159.0,0.9919,3.41,0.53,11.0,6,6.53,0.16363636363636364,0.561,2.1766666666666667,208.0,66.0,1.7595307917888563
7.2,0.14,0.32,1.1,0.022,48.0,116.0,0.99218,3.04,0.67,10.0,6,7.66,0.11000000000000001,0.6920000000000001,2.5533333333333332,164.0,60.0,2.3684210526315788
5.7,0.22,0.22,16.65,0.044,39.0,110.0,0.99855,3.24,0.48,9.0,6,6.14,1.8499999999999999,0.524,2.0466666666666664,149.0,54.0,1.7592592592592593
5.7,0.22,0.22,16.65,0.044,39.0,110.0,0.99855,3.24,0.48,9.0,6,6.14,1.8499999999999999,0.524,2.0466666666666664,149.0,54.0,1.7592592592592593
5.7,0.22,0.22,16.65,0.044,39.0,110.0,0.99855,3.24,0.48,9.0,6,6.14,1.8499999999999999,0.524,2.0466666666666664,149.0,54.0,1.7592592592592593
8.1,0.2,0.28,0.9,0.023,49.0,87.0,0.99062,2.92,0.36,11.1,6,8.579999999999998,0.08108108108108109,0.383,2.8599999999999994,136.0,66.6,2.773972602739726
5.8,0.14,0.15,6.1,0.042,27.0,123.0,0.99362,3.06,0.6,9.9,6,6.09,0.6161616161616161,0.642,2.03,150.0,59.400000000000006,1.8954248366013071
8.1,0.2,0.28,0.9,0.023,49.0,87.0,0.99062,2.92,0.36,11.1,6,8.579999999999998,0.08108108108108109,0.383,2.8599999999999994,136.0,66.6,2.773972602739726
5.7,0.22,0.22,16.65,0.044,39.0,110.0,0.99855,3.24,0.48,9.0,6,6.14,1.8499999999999999,0.524,2.0466666666666664,149.0,54.0,1.7592592592592593
6.6,0.64,0.28,4.4,0.032,19.0,78.0,0.99036,3.11,0.62,12.9,6,7.52,0.34108527131782945,0.652,2.5066666666666664,97.0,77.4,2.122186495176849
7.6,0.37,0.34,3.2,0.028,42.0,162.0,0.9903,3.01,0.33,12.4,6,8.31,0.25806451612903225,0.35800000000000004,2.77,204.0,74.4,2.524916943521595
6.6,0.64,0.28,4.4,0.032,19.0,78.0,0.99036,3.11,0.62,12.9,6,7.52,0.34108527131782945,0.652,2.5066666666666664,97.0,77.4,2.122186495176849
8.0,0.25,0.27,9.7,0.036,15.0,85.0,0.99406,2.99,0.36,11.2,6,8.52,0.8660714285714286,0.39599999999999996,2.84,100.0,67.19999999999999,2.6755852842809364
7.6,0.38,0.28,4.2,0.029,7.0,112.0,0.9906,3.0,0.41,12.6,6,8.26,0.33333333333333337,0.439,2.7533333333333334,119.0,75.6,2.533333333333333
6.9,0.26,0.27,4.2,0.031,20.0,80.0,0.99089,3.12,0.39,11.5,6,7.43,0.3652173913043478,0.42100000000000004,2.4766666666666666,100.0,69.0,2.2115384615384617
8.0,0.25,0.27,9.7,0.036,15.0,85.0,0.99406,2.99,0.36,11.2,6,8.52,0.8660714285714286,0.39599999999999996,2.84,100.0,67.19999999999999,2.6755852842809364
6.9,0.26,0.27,4.2,0.031,20.0,80.0,0.99089,3.12,0.39,11.5,6,7.43,0.3652173913043478,0.42100000000000004,2.4766666666666666,100.0,69.0,2.2115384615384617
7.6,0.38,0.28,4.2,0.029,7.0,112.0,0.9906,3.0,0.41,12.6,6,8.26,0.33333333333333337,0.439,2.7533333333333334,119.0,75.6,2.533333333333333
7.8,0.31,0.4,1.6,0.027,20.0,87.0,0.9911,3.15,0.48,11.9,6,8.51,0.13445378151260504,0.507,2.8366666666666664,107.0,71.4,2.4761904761904763
8.1,0.17,0.21,1.6,0.036,24.0,119.0,0.99396,3.18,0.52,10.1,6,8.48,0.15841584158415842,0.556,2.8266666666666667,143.0,60.599999999999994,2.5471698113207544
6.3,0.32,0.32,1.5,0.037,12.0,76.0,0.98993,3.3,0.46,12.3,6,6.94,0.12195121951219512,0.497,2.3133333333333335,88.0,73.80000000000001,1.9090909090909092
7.7,0.24,0.3,1.4,0.041,15.0,102.0,0.9929,3.26,0.53,10.4,6,8.24,0.1346153846153846,0.5710000000000001,2.7466666666666666,117.0,62.400000000000006,2.361963190184049
6.8,0.19,0.71,17.5,0.042,21.0,114.0,0.99784,2.85,0.5,9.5,6,7.7,1.8421052631578947,0.542,2.566666666666667,135.0,57.0,2.3859649122807016
6.8,0.19,0.71,17.5,0.042,21.0,114.0,0.99784,2.85,0.5,9.5,6,7.7,1.8421052631578947,0.542,2.566666666666667,135.0,57.0,2.3859649122807016
6.8,0.19,0.71,17.5,0.042,21.0,114.0,0.99784,2.85,0.5,9.5,6,7.7,1.8421052631578947,0.542,2.566666666666667,135.0,57.0,2.3859649122807016
6.6,0.19,0.28,11.8,0.042,54.0,137.0,0.99492,3.18,0.37,10.8,6,7.07,1.0925925925925926,0.412,2.356666666666667,191.0,64.80000000000001,2.0754716981132075
6.6,0.39,0.38,9.7,0.053,49.0,226.0,0.99787,3.3,0.57,9.4,6,7.369999999999999,1.0319148936170213,0.623,2.4566666666666666,275.0,56.400000000000006,2.0
6.8,0.12,0.3,12.9,0.049,32.0,88.0,0.99654,3.2,0.35,9.9,6,7.22,1.303030303030303,0.39899999999999997,2.4066666666666667,120.0,59.400000000000006,2.125
6.6,0.26,0.24,7.2,0.038,28.0,137.0,0.9952,3.35,0.6,10.4,6,7.1,0.6923076923076923,0.638,2.3666666666666667,165.0,62.400000000000006,1.9701492537313432
7.4,0.36,0.23,1.9,0.017,31.0,69.0,0.9892,2.93,0.36,12.5,6,7.990000000000001,0.152,0.377,2.6633333333333336,100.0,75.0,2.525597269624573
6.8,0.14,0.18,1.4,0.047,30.0,90.0,0.99164,3.27,0.54,11.2,6,7.119999999999999,0.125,0.5870000000000001,2.373333333333333,120.0,67.19999999999999,2.079510703363914
7.0,0.16,0.25,14.3,0.044,27.0,149.0,0.998,2.91,0.46,9.2,6,7.41,1.5543478260869568,0.504,2.47,176.0,55.199999999999996,2.4054982817869415
7.0,0.16,0.25,14.3,0.044,27.0,149.0,0.998,2.91,0.46,9.2,6,7.41,1.5543478260869568,0.504,2.47,176.0,55.199999999999996,2.4054982817869415
6.8,0.14,0.18,1.4,0.047,30.0,90.0,0.99164,3.27,0.54,11.2,6,7.119999999999999,0.125,0.5870000000000001,2.373333333333333,120.0,67.19999999999999,2.079510703363914
6.8,0.16,0.18,1.8,0.046,31.0,114.0,0.99226,3.27,0.55,10.8,6,7.14,0.16666666666666666,0.5960000000000001,2.38,145.0,64.80000000000001,2.079510703363914
7.0,0.16,0.25,14.3,0.044,27.0,149.0,0.998,2.91,0.46,9.2,6,7.41,1.5543478260869568,0.504,2.47,176.0,55.199999999999996,2.4054982817869415
7.2,0.24,0.3,1.2,0.037,11.0,95.0,0.98914,2.96,0.36,12.5,6,7.74,0.096,0.39699999999999996,2.58,106.0,75.0,2.4324324324324325
6.8,0.45,0.28,26.05,0.031,27.0,122.0,1.00295,3.06,0.42,10.6,6,7.53,2.457547169811321,0.45099999999999996,2.5100000000000002,149.0,63.599999999999994,2.2222222222222223
7.2,0.24,0.3,1.2,0.037,11.0,95.0,0.98914,2.96,0.36,12.5,6,7.74,0.096,0.39699999999999996,2.58,106.0,75.0,2.4324324324324325
6.8,0.45,0.28,26.05,0.031,27.0,122.0,1.00295,3.06,0.42,10.6,6,7.53,2.457547169811321,0.45099999999999996,2.5100000000000002,149.0,63.599999999999994,2.2222222222222223
6.4,0.38,0.2,5.3,0.117,57.0,181.0,0.99459,3.24,0.43,9.5,6,6.98,0.5578947368421052,0.547,2.3266666666666667,238.0,57.0,1.9753086419753085
6.4,0.36,0.2,5.7,0.118,61.0,172.0,0.9946,3.24,0.43,9.5,6,6.960000000000001,0.6,0.548,2.3200000000000003,233.0,57.0,1.9753086419753085
6.6,0.3,0.25,8.0,0.036,21.0,124.0,0.99362,3.06,0.38,10.8,6,7.1499999999999995,0.7407407407407407,0.416,2.3833333333333333,145.0,64.80000000000001,2.156862745098039
6.6,0.3,0.25,8.0,0.036,21.0,124.0,0.99362,3.06,0.38,10.8,6,7.1499999999999995,0.7407407407407407,0.416,2.3833333333333333,145.0,64.80000000000001,2.156862745098039
6.5,0.21,0.51,17.6,0.045,34.0,125.0,0.99966,3.2,0.47,8.8,6,7.22,2.0,0.515,2.4066666666666667,159.0,52.800000000000004,2.03125
6.6,0.3,0.25,8.0,0.036,21.0,124.0,0.99362,3.06,0.38,10.8,6,7.1499999999999995,0.7407407407407407,0.416,2.3833333333333333,145.0,64.80000000000001,2.156862745098039
5.8,0.58,0.0,1.5,0.02,33.0,96.0,0.98918,3.29,0.38,12.4,6,6.38,0.12096774193548386,0.4,2.1266666666666665,129.0,74.4,1.762917933130699
6.7,0.13,0.32,3.7,0.017,32.0,99.0,0.99348,3.12,0.44,10.0,6,7.15,0.37,0.457,2.3833333333333333,131.0,60.0,2.1474358974358974
6.8,0.19,0.33,4.9,0.047,42.0,130.0,0.99283,3.12,0.56,11.0,6,7.32,0.4454545454545455,0.6070000000000001,2.44,172.0,66.0,2.1794871794871793
6.0,0.25,0.4,5.7,0.052,56.0,152.0,0.99398,3.16,0.88,10.5,6,6.65,0.5428571428571429,0.932,2.216666666666667,208.0,63.0,1.8987341772151898
6.0,0.25,0.4,5.7,0.052,56.0,152.0,0.99398,3.16,0.88,10.5,6,6.65,0.5428571428571429,0.932,2.216666666666667,208.0,63.0,1.8987341772151898
6.8,0.19,0.33,4.9,0.047,42.0,130.0,0.99283,3.12,0.56,11.0,6,7.32,0.4454545454545455,0.6070000000000001,2.44,172.0,66.0,2.1794871794871793
5.9,0.18,0.28,5.1,0.039,50.0,139.0,0.99165,3.16,0.44,11.3,6,6.36,0.4513274336283185,0.479,2.12,189.0,67.80000000000001,1.8670886075949367
7.0,0.29,0.37,1.6,0.035,34.0,126.0,0.99058,3.26,0.47,12.3,6,7.66,0.13008130081300812,0.505,2.5533333333333332,160.0,73.80000000000001,2.147239263803681
6.3,0.32,0.17,17.75,0.06,51.0,190.0,0.99916,3.13,0.48,8.8,6,6.79,2.0170454545454546,0.54,2.263333333333333,241.0,52.800000000000004,2.012779552715655
6.6,0.085,0.33,1.4,0.036,17.0,109.0,0.99306,3.27,0.61,9.5,6,7.015,0.14736842105263157,0.646,2.3383333333333334,126.0,57.0,2.018348623853211
6.3,0.32,0.17,17.75,0.06,51.0,190.0,0.99916,3.13,0.48,8.8,6,6.79,2.0170454545454546,0.54,2.263333333333333,241.0,52.800000000000004,2.012779552715655
6.8,0.18,0.32,7.2,0.047,17.0,109.0,0.99498,3.42,0.44,10.4,6,7.3,0.6923076923076923,0.487,2.433333333333333,126.0,62.400000000000006,1.9883040935672514
6.7,0.22,0.39,1.2,0.049,26.0,152.0,0.99346,3.5,0.47,10.0,6,7.31,0.12,0.519,2.4366666666666665,178.0,60.0,1.9142857142857144
6.5,0.26,0.31,1.3,0.034,59.0,145.0,0.98944,3.16,0.54,12.4,6,7.069999999999999,0.10483870967741936,0.5740000000000001,2.3566666666666665,204.0,74.4,2.0569620253164556
6.2,0.21,0.18,11.6,0.044,61.0,155.0,0.99655,3.14,0.52,9.4,6,6.59,1.2340425531914894,0.5640000000000001,2.1966666666666668,216.0,56.400000000000006,1.9745222929936306
5.6,0.25,0.19,2.4,0.049,42.0,166.0,0.992,3.25,0.43,10.4,6,6.04,0.23076923076923075,0.479,2.013333333333333,208.0,62.400000000000006,1.723076923076923
6.9,0.58,0.58,8.2,0.032,29.0,169.0,0.99275,3.28,0.44,12.2,6,8.06,0.6721311475409836,0.472,2.686666666666667,198.0,73.19999999999999,2.103658536585366
6.8,0.15,0.41,12.9,0.044,79.5,183.0,0.99742,3.24,0.78,10.2,6,7.36,1.2647058823529413,0.8240000000000001,2.4533333333333336,262.5,61.199999999999996,2.0987654320987654
6.8,0.15,0.41,12.9,0.044,79.5,183.0,0.99742,3.24,0.78,10.2,6,7.36,1.2647058823529413,0.8240000000000001,2.4533333333333336,262.5,61.199999999999996,2.0987654320987654
6.8,0.15,0.41,12.9,0.044,79.5,183.0,0.99742,3.24,0.78,10.2,6,7.36,1.2647058823529413,0.8240000000000001,2.4533333333333336,262.5,61.199999999999996,2.0987654320987654
7.1,0.21,0.35,2.5,0.04,41.0,186.0,0.99128,3.32,0.56,12.5,6,7.659999999999999,0.2,0.6000000000000001,2.5533333333333332,227.0,75.0,2.13855421686747
7.4,0.22,0.26,8.8,0.027,23.0,112.0,0.9931,2.98,0.41,11.4,6,7.88,0.7719298245614036,0.437,2.6266666666666665,135.0,68.4,2.4832214765100673
6.4,0.15,0.4,1.3,0.053,61.0,146.0,0.99112,3.17,0.68,11.0,6,6.950000000000001,0.11818181818181818,0.7330000000000001,2.316666666666667,207.0,66.0,2.018927444794953
6.8,0.15,0.41,12.9,0.044,79.5,182.0,0.99742,3.24,0.78,10.2,6,7.36,1.2647058823529413,0.8240000000000001,2.4533333333333336,261.5,61.199999999999996,2.0987654320987654
6.3,0.22,0.34,1.2,0.036,32.0,96.0,0.98961,3.06,0.74,11.6,6,6.859999999999999,0.10344827586206896,0.776,2.2866666666666666,128.0,69.6,2.0588235294117645
7.5,0.24,0.31,13.1,0.05,26.0,180.0,0.99884,3.05,0.53,9.1,6,8.05,1.4395604395604396,0.5800000000000001,2.6833333333333336,206.0,54.599999999999994,2.459016393442623
7.5,0.24,0.31,13.1,0.05,26.0,180.0,0.99884,3.05,0.53,9.1,6,8.05,1.4395604395604396,0.5800000000000001,2.6833333333333336,206.0,54.599999999999994,2.459016393442623
7.5,0.24,0.31,13.1,0.05,26.0,180.0,0.99884,3.05,0.53,9.1,6,8.05,1.4395604395604396,0.5800000000000001,2.6833333333333336,206.0,54.599999999999994,2.459016393442623
7.5,0.24,0.31,13.1,0.05,26.0,180.0,0.99884,3.05,0.53,9.1,6,8.05,1.4395604395604396,0.5800000000000001,2.6833333333333336,206.0,54.599999999999994,2.459016393442623
6.6,0.15,0.34,1.0,0.037,45.0,79.0,0.98949,2.96,0.5,11.7,6,7.09,0.08547008547008547,0.537,2.3633333333333333,124.0,70.19999999999999,2.22972972972973
6.7,0.34,0.43,1.6,0.041,29.0,114.0,0.99014,3.23,0.44,12.6,6,7.47,0.126984126984127,0.481,2.4899999999999998,143.0,75.6,2.0743034055727554
7.5,0.24,0.31,13.1,0.05,26.0,180.0,0.99884,3.05,0.53,9.1,6,8.05,1.4395604395604396,0.5800000000000001,2.6833333333333336,206.0,54.599999999999994,2.459016393442623
6.5,0.35,0.38,7.4,0.036,20.0,196.0,0.99712,3.47,0.48,9.1,6,7.2299999999999995,0.8131868131868133,0.516,2.4099999999999997,216.0,54.599999999999994,1.8731988472622478
6.3,0.18,0.24,3.4,0.053,20.0,119.0,0.99373,3.11,0.52,9.2,6,6.72,0.3695652173913044,0.5730000000000001,2.2399999999999998,139.0,55.199999999999996,2.0257234726688105
5.4,0.255,0.33,1.2,0.051,29.0,122.0,0.99048,3.37,0.66,11.3,6,5.985,0.10619469026548671,0.7110000000000001,1.995,151.0,67.80000000000001,1.6023738872403561
6.6,0.26,0.28,9.4,0.028,13.0,121.0,0.99254,3.17,0.34,12.1,6,7.14,0.7768595041322315,0.36800000000000005,2.38,134.0,72.6,2.082018927444795
6.2,0.22,0.2,20.8,0.035,58.0,184.0,1.00022,3.11,0.53,9.0,6,6.62,2.3111111111111113,0.5650000000000001,2.2066666666666666,242.0,54.0,1.9935691318327975
7.0,0.34,0.26,10.3,0.041,51.0,166.0,0.99382,3.08,0.35,11.6,6,7.6,0.8879310344827587,0.39099999999999996,2.533333333333333,217.0,69.6,2.2727272727272725
6.5,0.19,0.34,1.6,0.029,39.0,116.0,0.98954,3.21,0.68,12.5,6,7.03,0.128,0.7090000000000001,2.3433333333333333,155.0,75.0,2.0249221183800623
6.1,0.22,0.46,1.8,0.16,34.0,74.0,0.9884,3.19,0.33,13.4,6,6.779999999999999,0.13432835820895522,0.49,2.26,108.0,80.4,1.9122257053291536
5.6,0.26,0.18,1.4,0.034,18.0,135.0,0.99174,3.32,0.35,10.2,6,6.039999999999999,0.13725490196078433,0.384,2.013333333333333,153.0,61.199999999999996,1.686746987951807
6.8,0.22,0.3,10.6,0.07,67.0,194.0,0.99654,2.89,0.42,9.0,6,7.319999999999999,1.1777777777777778,0.49,2.44,261.0,54.0,2.352941176470588
6.3,0.28,0.29,6.8,0.051,40.0,143.0,0.99374,3.43,0.59,11.0,6,6.87,0.6181818181818182,0.641,2.29,183.0,66.0,1.8367346938775508
7.8,0.19,0.32,7.4,0.015,47.0,124.0,0.99278,2.99,0.39,11.0,6,8.31,0.6727272727272727,0.405,2.77,171.0,66.0,2.6086956521739126
7.8,0.19,0.32,7.4,0.015,47.0,124.0,0.99278,2.99,0.39,11.0,6,8.31,0.6727272727272727,0.405,2.77,171.0,66.0,2.6086956521739126
7.8,0.2,0.32,5.0,0.016,31.0,101.0,0.99186,2.99,0.39,11.0,6,8.32,0.45454545454545453,0.406,2.7733333333333334,132.0,66.0,2.6086956521739126
6.3,0.24,0.29,13.7,0.035,53.0,134.0,0.99567,3.17,0.38,10.6,6,6.83,1.2924528301886793,0.41500000000000004,2.276666666666667,187.0,63.599999999999994,1.9873817034700316
6.1,0.27,0.28,9.8,0.042,61.0,125.0,0.99532,3.14,0.42,10.2,6,6.6499999999999995,0.9607843137254903,0.46199999999999997,2.2166666666666663,186.0,61.199999999999996,1.9426751592356686
6.3,0.24,0.29,13.7,0.035,53.0,134.0,0.99567,3.17,0.38,10.6,6,6.83,1.2924528301886793,0.41500000000000004,2.276666666666667,187.0,63.599999999999994,1.9873817034700316
6.5,0.33,0.28,6.1,0.018,41.0,103.0,0.99122,3.24,0.32,12.2,6,7.11,0.5,0.338,2.37,144.0,73.19999999999999,2.006172839506173
6.5,0.33,0.28,6.1,0.018,41.0,103.0,0.99122,3.24,0.32,12.2,6,7.11,0.5,0.338,2.37,144.0,73.19999999999999,2.006172839506173
7.4,0.25,0.29,6.8,0.02,31.0,113.0,0.99338,3.13,0.29,10.8,6,7.94,0.6296296296296295,0.31,2.646666666666667,144.0,64.80000000000001,2.364217252396166
7.6,0.27,0.3,9.2,0.018,23.0,96.0,0.9938,3.08,0.29,11.0,6,8.17,0.8363636363636363,0.308,2.723333333333333,119.0,66.0,2.4675324675324672
6.5,0.25,0.27,17.4,0.064,29.0,140.0,0.99776,3.2,0.49,10.1,6,7.02,1.7227722772277227,0.554,2.34,169.0,60.599999999999994,2.03125
6.6,0.26,0.52,8.2,0.047,52.0,191.0,0.99541,3.16,0.47,9.5,6,7.379999999999999,0.863157894736842,0.517,2.4599999999999995,243.0,57.0,2.0886075949367084
6.8,0.25,0.3,11.8,0.043,53.0,133.0,0.99524,3.03,0.58,10.4,6,7.35,1.1346153846153846,0.623,2.4499999999999997,186.0,62.400000000000006,2.2442244224422443
6.3,0.32,0.26,12.0,0.049,63.0,170.0,0.9961,3.14,0.55,9.9,6,6.88,1.2121212121212122,0.5990000000000001,2.2933333333333334,233.0,59.400000000000006,2.006369426751592
6.5,0.25,0.27,17.4,0.064,29.0,140.0,0.99776,3.2,0.49,10.1,6,7.02,1.7227722772277227,0.554,2.34,169.0,60.599999999999994,2.03125
6.6,0.13,0.29,13.9,0.056,33.0,95.0,0.99702,3.17,0.39,9.4,6,7.02,1.4787234042553192,0.446,2.34,128.0,56.400000000000006,2.082018927444795
8.3,0.18,0.3,1.1,0.033,20.0,57.0,0.99109,3.02,0.51,11.0,6,8.780000000000001,0.1,0.543,2.926666666666667,77.0,66.0,2.748344370860927
7.2,0.17,0.34,6.4,0.042,16.0,111.0,0.99278,2.99,0.4,10.8,6,7.71,0.5925925925925926,0.442,2.57,127.0,64.80000000000001,2.4080267558528425
8.3,0.18,0.3,1.1,0.033,20.0,57.0,0.99109,3.02,0.51,11.0,6,8.780000000000001,0.1,0.543,2.926666666666667,77.0,66.0,2.748344370860927
6.9,0.21,0.62,6.3,0.042,7.0,109.0,0.99358,2.96,0.59,10.2,6,7.73,0.6176470588235294,0.632,2.5766666666666667,116.0,61.199999999999996,2.331081081081081
7.2,0.17,0.34,6.4,0.042,16.0,111.0,0.99278,2.99,0.4,10.8,6,7.71,0.5925925925925926,0.442,2.57,127.0,64.80000000000001,2.4080267558528425
6.3,0.4,0.24,5.1,0.036,43.0,131.0,0.99186,3.24,0.44,11.3,6,6.94,0.4513274336283185,0.476,2.3133333333333335,174.0,67.80000000000001,1.9444444444444442
5.1,0.35,0.26,6.8,0.034,36.0,120.0,0.99188,3.38,0.4,11.5,6,5.709999999999999,0.591304347826087,0.43400000000000005,1.903333333333333,156.0,69.0,1.5088757396449703
5.1,0.35,0.26,6.8,0.034,36.0,120.0,0.99188,3.38,0.4,11.5,6,5.709999999999999,0.591304347826087,0.43400000000000005,1.903333333333333,156.0,69.0,1.5088757396449703
6.9,0.28,0.28,12.2,0.042,52.0,139.0,0.99522,3.03,0.56,10.4,6,7.460000000000001,1.173076923076923,0.6020000000000001,2.486666666666667,191.0,62.400000000000006,2.2772277227722775
7.0,0.33,0.28,5.7,0.033,39.0,204.0,0.99176,3.17,0.64,12.5,6,7.61,0.456,0.673,2.5366666666666666,243.0,75.0,2.2082018927444795
6.7,0.46,0.21,4.0,0.034,12.0,88.0,0.99016,3.26,0.54,13.0,6,7.37,0.3076923076923077,0.5740000000000001,2.4566666666666666,100.0,78.0,2.0552147239263805
5.1,0.35,0.26,6.8,0.034,36.0,120.0,0.99188,3.38,0.4,11.5,6,5.709999999999999,0.591304347826087,0.43400000000000005,1.903333333333333,156.0,69.0,1.5088757396449703
6.3,0.4,0.24,5.1,0.036,43.0,131.0,0.99186,3.24,0.44,11.3,6,6.94,0.4513274336283185,0.476,2.3133333333333335,174.0,67.80000000000001,1.9444444444444442
7.0,0.15,0.29,16.4,0.058,45.0,110.0,0.9978,3.15,0.37,9.7,6,7.44,1.690721649484536,0.428,2.48,155.0,58.199999999999996,2.2222222222222223
8.0,0.27,0.33,1.2,0.05,41.0,103.0,0.99002,3.0,0.45,12.4,6,8.6,0.0967741935483871,0.5,2.8666666666666667,144.0,74.4,2.6666666666666665
8.0,0.27,0.33,1.2,0.05,41.0,103.0,0.99002,3.0,0.45,12.4,6,8.6,0.0967741935483871,0.5,2.8666666666666667,144.0,74.4,2.6666666666666665
6.7,0.37,0.25,2.5,0.028,24.0,84.0,0.9909,3.14,0.36,11.7,6,7.32,0.2136752136752137,0.388,2.44,108.0,70.19999999999999,2.1337579617834397
6.6,0.21,0.5,8.7,0.036,41.0,191.0,0.99294,2.96,0.56,11.0,6,7.31,0.7909090909090909,0.5960000000000001,2.4366666666666665,232.0,66.0,2.22972972972973
7.5,0.26,0.31,1.6,0.032,36.0,109.0,0.99044,2.97,0.43,11.9,6,8.07,0.13445378151260504,0.46199999999999997,2.69,145.0,71.4,2.525252525252525
6.7,0.37,0.25,2.5,0.028,24.0,84.0,0.9909,3.14,0.36,11.7,6,7.32,0.2136752136752137,0.388,2.44,108.0,70.19999999999999,2.1337579617834397
6.7,0.24,0.32,9.0,0.023,20.0,109.0,0.99262,3.34,0.35,12.6,6,7.260000000000001,0.7142857142857143,0.373,2.4200000000000004,129.0,75.6,2.0059880239520957
7.1,0.39,0.79,1.4,0.194,23.0,90.0,0.99212,3.17,0.46,10.5,6,8.28,0.13333333333333333,0.654,2.76,113.0,63.0,2.2397476340694005
6.7,0.24,0.32,9.0,0.023,20.0,109.0,0.99262,3.34,0.35,12.6,6,7.260000000000001,0.7142857142857143,0.373,2.4200000000000004,129.0,75.6,2.0059880239520957
5.9,0.2,0.23,1.5,0.037,38.0,93.0,0.99021,3.36,0.49,12.0,6,6.330000000000001,0.125,0.527,2.1100000000000003,131.0,72.0,1.7559523809523812
